bar_start_utc,open,high,low,close,tick_count
2018-07-09T07:10:00+00:00,1260.5905,1261.313,1260.475,1261.254,391
2018-07-09T07:15:00+00:00,1261.2435,1261.5495,1261.0205,1261.378,635
2018-07-09T07:20:00+00:00,1261.3635,1261.595,1260.6285,1260.6545,660
2018-07-09T07:25:00+00:00,1260.655,1260.655,1259.833,1259.985,780
2018-07-09T07:30:00+00:00,1259.968,1260.178,1259.6685,1259.883,481
2018-07-09T07:35:00+00:00,1259.877,1259.9835,1259.4935,1259.8985,507
2018-07-09T07:40:00+00:00,1259.9,1260.3355,1259.7635,1260.1695,541
2018-07-09T07:45:00+00:00,1260.1805,1260.618,1260.0,1260.3165,490
2018-07-09T07:50:00+00:00,1260.3905,1260.9055,1260.379,1260.885,392
2018-07-09T07:55:00+00:00,1260.8895,1261.169,1260.8085,1261.09,387
2018-07-09T08:00:00+00:00,1261.125,1261.33,1260.89,1260.8955,440
2018-07-09T08:05:00+00:00,1260.9,1261.0945,1260.5585,1260.5585,535
2018-07-09T08:10:00+00:00,1260.544,1260.7255,1260.3155,1260.725,420
2018-07-09T08:15:00+00:00,1260.7205,1261.0905,1260.683,1261.0905,410
2018-07-09T08:20:00+00:00,1261.095,1261.3115,1261.0595,1261.185,485
2018-07-09T08:25:00+00:00,1261.1945,1261.39,1260.93,1261.0895,550
2018-07-09T08:30:00+00:00,1261.09,1261.095,1260.7105,1260.884,448
2018-07-09T08:35:00+00:00,1260.879,1261.385,1260.7935,1261.033,441
2018-07-09T08:40:00+00:00,1261.035,1261.685,1261.003,1261.685,421
2018-07-09T08:45:00+00:00,1261.6795,1262.0055,1261.5605,1261.974,448
2018-07-09T08:50:00+00:00,1261.9735,1262.1265,1261.7535,1261.811,471
2018-07-09T08:55:00+00:00,1261.8115,1261.888,1261.436,1261.655,374
2018-07-09T09:00:00+00:00,1261.6695,1261.77,1261.321,1261.535,422
2018-07-09T09:05:00+00:00,1261.547,1261.88,1261.446,1261.675,508
2018-07-09T09:10:00+00:00,1261.6755,1261.7955,1261.3555,1261.4,442
2018-07-09T09:15:00+00:00,1261.465,1261.49,1261.2895,1261.4295,348
2018-07-09T09:20:00+00:00,1261.434,1261.745,1261.364,1261.745,212
2018-07-09T09:25:00+00:00,1261.7355,1262.1145,1261.7355,1261.885,493
2018-07-09T09:30:00+00:00,1261.8805,1263.3545,1261.8305,1263.116,814
2018-07-09T09:35:00+00:00,1263.106,1263.24,1262.761,1262.777,430
2018-07-09T09:40:00+00:00,1262.776,1263.3815,1262.767,1263.3315,390
2018-07-09T09:45:00+00:00,1263.26,1263.4815,1262.9595,1263.095,517
2018-07-09T09:50:00+00:00,1263.09,1263.4045,1262.855,1263.27,438
2018-07-09T09:55:00+00:00,1263.265,1263.386,1263.045,1263.29,374
2018-07-09T10:00:00+00:00,1263.295,1263.465,1263.14,1263.3495,330
2018-07-09T10:05:00+00:00,1263.3445,1263.465,1263.1455,1263.1455,383
2018-07-09T10:10:00+00:00,1263.145,1263.85,1263.13,1263.517,402
2018-07-09T10:15:00+00:00,1263.5165,1263.7065,1263.396,1263.4345,357
2018-07-09T10:20:00+00:00,1263.435,1264.125,1263.3305,1263.852,484
2018-07-09T10:25:00+00:00,1263.8265,1264.7745,1263.7595,1263.976,595
2018-07-09T10:30:00+00:00,1263.9765,1264.072,1263.8055,1263.9305,327
2018-07-09T10:35:00+00:00,1263.932,1264.1045,1263.725,1263.9215,387
2018-07-09T10:40:00+00:00,1263.921,1264.332,1263.8695,1264.2515,281
2018-07-09T10:45:00+00:00,1264.209,1264.8955,1264.16,1264.7795,317
2018-07-09T10:50:00+00:00,1264.7695,1265.2865,1264.7335,1265.2595,418
2018-07-09T10:55:00+00:00,1265.245,1265.3365,1265.11,1265.1895,425
2018-07-09T11:00:00+00:00,1265.18,1265.2605,1264.825,1265.085,531
2018-07-09T11:05:00+00:00,1265.0995,1265.225,1265.0005,1265.081,378
2018-07-09T11:10:00+00:00,1265.0845,1265.187,1264.9115,1264.9815,248
2018-07-09T11:15:00+00:00,1264.975,1265.7765,1264.7645,1264.8745,566
2018-07-09T11:20:00+00:00,1264.875,1265.377,1264.78,1265.2795,609
2018-07-09T11:25:00+00:00,1265.27,1265.5,1264.9995,1265.475,424
2018-07-09T11:30:00+00:00,1265.4755,1265.805,1265.199,1265.805,357
2018-07-09T11:35:00+00:00,1265.84,1265.975,1265.5,1265.5,506
2018-07-09T11:40:00+00:00,1265.5055,1265.6155,1265.2295,1265.2995,374
2018-07-09T11:45:00+00:00,1265.2995,1265.55,1265.115,1265.2705,361
2018-07-09T11:50:00+00:00,1265.27,1265.4705,1265.2495,1265.365,307
2018-07-09T11:55:00+00:00,1265.36,1265.555,1264.9285,1264.9335,370
2018-07-09T12:00:00+00:00,1264.938,1265.4455,1264.716,1265.3105,643
2018-07-09T12:05:00+00:00,1265.2505,1265.705,1265.215,1265.535,460
2018-07-09T12:10:00+00:00,1265.53,1265.845,1265.4705,1265.4845,420
2018-07-09T12:15:00+00:00,1265.4905,1265.7785,1264.802,1265.055,496
2018-07-09T12:20:00+00:00,1265.13,1265.13,1264.63,1264.8455,540
2018-07-09T12:25:00+00:00,1264.8505,1264.8565,1264.3495,1264.5695,495
2018-07-09T12:30:00+00:00,1264.575,1264.675,1264.1735,1264.476,402
2018-07-09T12:35:00+00:00,1264.455,1264.5065,1263.4885,1263.5135,609
2018-07-09T12:40:00+00:00,1263.525,1264.1085,1263.525,1263.597,547
2018-07-09T12:45:00+00:00,1263.595,1263.685,1263.3885,1263.589,457
2018-07-09T12:50:00+00:00,1263.5885,1263.704,1263.0545,1263.49,411
2018-07-09T12:55:00+00:00,1263.49,1263.49,1263.084,1263.264,453
2018-07-09T13:00:00+00:00,1263.2795,1263.7095,1263.1035,1263.5985,765
2018-07-09T13:05:00+00:00,1263.605,1263.7255,1262.774,1263.218,843
2018-07-09T13:10:00+00:00,1263.208,1263.414,1262.6535,1263.408,565
