timestamp,symbol,action,price,quantity,reason,mode,outcome,pnl
2022-06-07T00:00:00+00:00,USDJPY,BUY,132.20,75.644846,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2022-08-01T00:00:00+00:00,USDJPY,SELL,133.39,75.644846,Death cross: fast SMA crossed below slow SMA,raw,WIN,88.97
2022-08-23T00:00:00+00:00,USDJPY,BUY,137.57,72.691715,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2022-11-07T00:00:00+00:00,USDJPY,SELL,146.82,72.691715,Death cross: fast SMA crossed below slow SMA,raw,WIN,671.48
2023-02-06T00:00:00+00:00,USDJPY,BUY,132.03,75.740532,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2023-03-17T00:00:00+00:00,USDJPY,SELL,133.35,75.740532,Death cross: fast SMA crossed below slow SMA,raw,WIN,98.78
2023-04-11T00:00:00+00:00,USDJPY,BUY,133.49,74.912068,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2023-07-14T00:00:00+00:00,USDJPY,SELL,138.05,74.912068,Death cross: fast SMA crossed below slow SMA,raw,WIN,340.87
2023-08-02T00:00:00+00:00,USDJPY,BUY,142.99,69.934081,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2023-11-23T00:00:00+00:00,USDJPY,SELL,149.44,69.934081,Death cross: fast SMA crossed below slow SMA,raw,WIN,449.76
2024-01-10T00:00:00+00:00,USDJPY,BUY,144.45,69.228137,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2024-03-08T00:00:00+00:00,USDJPY,SELL,147.85,69.228137,Death cross: fast SMA crossed below slow SMA,raw,WIN,234.07
2024-03-25T00:00:00+00:00,USDJPY,BUY,151.33,66.081789,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2024-05-14T00:00:00+00:00,USDJPY,SELL,156.21,66.081789,Death cross: fast SMA crossed below slow SMA,raw,WIN,321.61
2024-05-20T00:00:00+00:00,USDJPY,BUY,155.78,64.194299,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2024-06-13T00:00:00+00:00,USDJPY,SELL,156.78,64.194299,Death cross: fast SMA crossed below slow SMA,raw,WIN,63.18
2024-06-18T00:00:00+00:00,USDJPY,BUY,157.72,63.402187,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2024-07-17T00:00:00+00:00,USDJPY,SELL,158.33,63.402187,Death cross: fast SMA crossed below slow SMA,raw,WIN,37.26
2024-09-30T00:00:00+00:00,USDJPY,BUY,142.80,70.025666,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2024-12-02T00:00:00+00:00,USDJPY,SELL,149.88,70.025666,Death cross: fast SMA crossed below slow SMA,raw,WIN,494.11
2024-12-19T00:00:00+00:00,USDJPY,BUY,154.70,64.642924,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-01-20T00:00:00+00:00,USDJPY,SELL,156.28,64.642924,Death cross: fast SMA crossed below slow SMA,raw,WIN,101.58
2025-03-25T00:00:00+00:00,USDJPY,BUY,150.80,66.314502,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-04-08T00:00:00+00:00,USDJPY,SELL,147.77,66.314502,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-201.91
2025-05-09T00:00:00+00:00,USDJPY,BUY,146.04,68.47575,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-05-27T00:00:00+00:00,USDJPY,SELL,142.63,68.47575,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-234.07
2025-06-17T00:00:00+00:00,USDJPY,BUY,144.75,69.084162,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-07-04T00:00:00+00:00,USDJPY,SELL,144.66,69.084162,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-7.28
2025-07-11T00:00:00+00:00,USDJPY,BUY,146.31,68.347971,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-08-13T00:00:00+00:00,USDJPY,SELL,147.74,68.347971,Death cross: fast SMA crossed below slow SMA,raw,WIN,96.43
2025-09-01T00:00:00+00:00,USDJPY,BUY,147.12,67.972089,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-09-02T00:00:00+00:00,USDJPY,SELL,147.06,67.972089,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-4.90
2025-09-03T00:00:00+00:00,USDJPY,BUY,148.57,67.308177,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-09-04T00:00:00+00:00,USDJPY,SELL,147.96,67.308177,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-42.24
2025-09-05T00:00:00+00:00,USDJPY,BUY,148.40,67.386654,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-09-08T00:00:00+00:00,USDJPY,SELL,148.32,67.386654,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-6.10
2025-09-09T00:00:00+00:00,USDJPY,BUY,147.39,67.848941,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-09-17T00:00:00+00:00,USDJPY,SELL,146.39,67.848941,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-68.53
2025-09-25T00:00:00+00:00,USDJPY,BUY,148.77,67.216325,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2025-12-10T00:00:00+00:00,USDJPY,SELL,156.81,67.216325,Death cross: fast SMA crossed below slow SMA,raw,WIN,539.49
2025-12-24T00:00:00+00:00,USDJPY,BUY,156.20,64.02085,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2026-01-28T00:00:00+00:00,USDJPY,SELL,152.43,64.02085,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-242.27
2026-03-02T00:00:00+00:00,USDJPY,BUY,156.66,63.834069,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2026-04-10T00:00:00+00:00,USDJPY,SELL,159.09,63.834069,Death cross: fast SMA crossed below slow SMA,raw,WIN,154.26
2026-04-14T00:00:00+00:00,USDJPY,BUY,159.24,62.799307,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2026-04-16T00:00:00+00:00,USDJPY,SELL,158.79,62.799307,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-29.37
2026-04-28T00:00:00+00:00,USDJPY,BUY,159.38,62.74296,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2026-05-04T00:00:00+00:00,USDJPY,SELL,156.82,62.74296,Death cross: fast SMA crossed below slow SMA,raw,LOSS,-161.46
2026-05-22T00:00:00+00:00,USDJPY,BUY,159.04,62.876707,Golden cross: fast SMA crossed above slow SMA,raw,OPEN,0.00
2018-03-19T00:00:00+00:00,GBPUSD,BUY,1.39,7170.697443,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2018-04-27T00:00:00+00:00,GBPUSD,SELL,1.39,7170.697443,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-21.33
2018-06-15T00:00:00+00:00,GBPUSD,BUY,1.33,7542.219256,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2018-06-20T00:00:00+00:00,GBPUSD,SKIP,1.32,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2018-07-20T00:00:00+00:00,GBPUSD,SELL,1.30,7542.219256,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-180.28
2018-08-30T00:00:00+00:00,GBPUSD,BUY,1.30,7669.891828,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2018-10-05T00:00:00+00:00,GBPUSD,SELL,1.30,7669.891828,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-13.13
2018-10-17T00:00:00+00:00,GBPUSD,BUY,1.32,7581.910626,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2018-10-25T00:00:00+00:00,GBPUSD,SELL,1.29,7581.910626,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-230.77
2018-11-13T00:00:00+00:00,GBPUSD,BUY,1.29,7776.06861,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2018-11-21T00:00:00+00:00,GBPUSD,SELL,1.28,7776.06861,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-57.61
2018-12-31T00:00:00+00:00,GBPUSD,BUY,1.27,7876.747075,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-02-12T00:00:00+00:00,GBPUSD,SELL,1.29,7876.747075,Death cross: fast SMA crossed below slow SMA,memory,WIN,130.08
2019-02-27T00:00:00+00:00,GBPUSD,BUY,1.33,7541.419076,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-04-01T00:00:00+00:00,GBPUSD,SELL,1.30,7541.419076,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-181.45
2019-05-09T00:00:00+00:00,GBPUSD,BUY,1.30,7683.988785,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-05-17T00:00:00+00:00,GBPUSD,SELL,1.28,7683.988785,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-168.81
2019-06-17T00:00:00+00:00,GBPUSD,BUY,1.26,7937.733784,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-06-18T00:00:00+00:00,GBPUSD,SELL,1.25,7937.733784,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-47.44
2019-07-01T00:00:00+00:00,GBPUSD,BUY,1.27,7876.147235,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-07-05T00:00:00+00:00,GBPUSD,SELL,1.26,7876.147235,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-91.98
2019-08-27T00:00:00+00:00,GBPUSD,BUY,1.22,8180.680146,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-10-03T00:00:00+00:00,GBPUSD,SELL,1.23,8180.680146,Death cross: fast SMA crossed below slow SMA,memory,WIN,63.18
2019-10-16T00:00:00+00:00,GBPUSD,BUY,1.28,7835.356176,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-11-13T00:00:00+00:00,GBPUSD,SELL,1.29,7835.356176,Death cross: fast SMA crossed below slow SMA,memory,WIN,67.52
2019-11-21T00:00:00+00:00,GBPUSD,BUY,1.29,7734.47802,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-12-26T00:00:00+00:00,GBPUSD,SELL,1.30,7734.47802,Death cross: fast SMA crossed below slow SMA,memory,WIN,31.77
2020-01-08T00:00:00+00:00,GBPUSD,BUY,1.31,7624.401848,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-01-20T00:00:00+00:00,GBPUSD,SELL,1.30,7624.401848,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-85.28
2020-02-03T00:00:00+00:00,GBPUSD,BUY,1.32,7585.109807,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-02-06T00:00:00+00:00,GBPUSD,SELL,1.30,7585.109807,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-144.07
2020-04-07T00:00:00+00:00,GBPUSD,BUY,1.22,8168.282504,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-04-29T00:00:00+00:00,GBPUSD,SELL,1.24,8168.282504,Death cross: fast SMA crossed below slow SMA,memory,WIN,155.15
2020-06-03T00:00:00+00:00,GBPUSD,BUY,1.26,7946.931415,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-06-24T00:00:00+00:00,GBPUSD,SELL,1.25,7946.931415,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-49.14
2020-07-13T00:00:00+00:00,GBPUSD,BUY,1.26,7917.957916,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-09-14T00:00:00+00:00,GBPUSD,SELL,1.28,7917.957916,Death cross: fast SMA crossed below slow SMA,memory,WIN,137.56
2020-10-07T00:00:00+00:00,GBPUSD,BUY,1.29,7760.771753,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2021-03-10T00:00:00+00:00,GBPUSD,SELL,1.39,7760.771753,Death cross: fast SMA crossed below slow SMA,memory,WIN,777.35
2021-04-21T00:00:00+00:00,GBPUSD,BUY,1.39,7173.096389,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2021-06-14T00:00:00+00:00,GBPUSD,SELL,1.41,7173.096389,Death cross: fast SMA crossed below slow SMA,memory,WIN,125.36
2021-08-02T00:00:00+00:00,GBPUSD,BUY,1.39,7195.092006,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2021-08-19T00:00:00+00:00,GBPUSD,SKIP,1.37,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2021-09-23T00:00:00+00:00,GBPUSD,SKIP,1.36,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2021-11-05T00:00:00+00:00,GBPUSD,SKIP,1.35,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2022-01-28T00:00:00+00:00,GBPUSD,SKIP,1.34,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2022-03-01T00:00:00+00:00,GBPUSD,SKIP,1.34,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2022-04-06T00:00:00+00:00,GBPUSD,SELL,1.31,7195.092006,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-593.17
2022-05-26T00:00:00+00:00,GBPUSD,BUY,1.26,7944.002106,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2022-06-14T00:00:00+00:00,GBPUSD,SELL,1.21,7944.002106,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-354.74
2022-07-28T00:00:00+00:00,GBPUSD,BUY,1.22,8220.271264,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2022-08-19T00:00:00+00:00,GBPUSD,SELL,1.19,8220.271264,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-193.55
2022-10-13T00:00:00+00:00,GBPUSD,BUY,1.11,9002.991257,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2022-12-27T00:00:00+00:00,GBPUSD,SELL,1.21,9002.991257,Death cross: fast SMA crossed below slow SMA,memory,WIN,876.55
2023-01-16T00:00:00+00:00,GBPUSD,BUY,1.22,8177.480342,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2023-02-08T00:00:00+00:00,GBPUSD,SELL,1.21,8177.480342,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-144.98
2023-03-17T00:00:00+00:00,GBPUSD,BUY,1.21,8255.963523,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2023-05-22T00:00:00+00:00,GBPUSD,SELL,1.25,8255.963523,Death cross: fast SMA crossed below slow SMA,memory,WIN,285.14
2023-06-09T00:00:00+00:00,GBPUSD,BUY,1.26,7960.828341,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2023-07-07T00:00:00+00:00,GBPUSD,SELL,1.27,7960.828341,Death cross: fast SMA crossed below slow SMA,memory,WIN,141.67
2023-07-10T00:00:00+00:00,GBPUSD,BUY,1.28,7787.566604,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2023-08-01T00:00:00+00:00,GBPUSD,SELL,1.28,7787.566604,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-8.02
2023-10-18T00:00:00+00:00,GBPUSD,BUY,1.22,8209.673426,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2023-10-25T00:00:00+00:00,GBPUSD,SELL,1.22,8209.673426,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-18.09
2023-11-08T00:00:00+00:00,GBPUSD,BUY,1.23,8134.189854,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2024-01-23T00:00:00+00:00,GBPUSD,SELL,1.27,8134.189854,Death cross: fast SMA crossed below slow SMA,memory,WIN,333.43
2024-01-31T00:00:00+00:00,GBPUSD,BUY,1.27,7875.546748,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2024-02-01T00:00:00+00:00,GBPUSD,SELL,1.27,7875.546748,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-17.62
2024-02-28T00:00:00+00:00,GBPUSD,BUY,1.27,7884.145699,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2024-03-26T00:00:00+00:00,GBPUSD,SELL,1.26,7884.145699,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-38.67
2024-05-06T00:00:00+00:00,GBPUSD,BUY,1.25,7972.525735,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2024-06-19T00:00:00+00:00,GBPUSD,SELL,1.27,7972.525735,Death cross: fast SMA crossed below slow SMA,memory,WIN,128.43
2024-07-10T00:00:00+00:00,GBPUSD,BUY,1.28,7818.759703,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2024-08-02T00:00:00+00:00,GBPUSD,SELL,1.27,7818.759703,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-50.11
2024-08-21T00:00:00+00:00,GBPUSD,BUY,1.30,7670.191314,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2024-09-16T00:00:00+00:00,GBPUSD,SELL,1.31,7670.191314,Death cross: fast SMA crossed below slow SMA,memory,WIN,74.51
2024-09-23T00:00:00+00:00,GBPUSD,BUY,1.33,7509.72599,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2024-10-10T00:00:00+00:00,GBPUSD,SELL,1.31,7509.72599,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-188.59
2024-12-10T00:00:00+00:00,GBPUSD,BUY,1.28,7842.454294,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2024-12-23T00:00:00+00:00,GBPUSD,SELL,1.26,7842.454294,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-144.66
2025-01-30T00:00:00+00:00,GBPUSD,BUY,1.25,8027.423725,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2025-04-02T00:00:00+00:00,GBPUSD,SELL,1.29,8027.423725,Death cross: fast SMA crossed below slow SMA,memory,WIN,371.24
2025-04-04T00:00:00+00:00,GBPUSD,BUY,1.31,7638.99836,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2025-04-08T00:00:00+00:00,GBPUSD,SELL,1.27,7638.99836,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-274.30
2025-04-15T00:00:00+00:00,GBPUSD,BUY,1.32,7589.209057,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2025-05-14T00:00:00+00:00,GBPUSD,SKIP,1.33,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2025-06-23T00:00:00+00:00,GBPUSD,SKIP,1.34,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2025-07-15T00:00:00+00:00,GBPUSD,SKIP,1.34,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2025-09-05T00:00:00+00:00,GBPUSD,SKIP,1.34,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2025-09-29T00:00:00+00:00,GBPUSD,SKIP,1.34,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2026-01-16T00:00:00+00:00,GBPUSD,SKIP,1.34,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2026-02-17T00:00:00+00:00,GBPUSD,SKIP,1.36,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2026-05-18T00:00:00+00:00,GBPUSD,SKIP,1.33,0,Death cross: fast SMA crossed below slow SMA,memory,SKIPPED,0.00
2018-02-23T00:00:00+00:00,XAUUSD,BUY,1328.51,7.527242,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2018-03-01T00:00:00+00:00,XAUUSD,SELL,1302.59,7.527242,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-197.03
2018-03-23T00:00:00+00:00,XAUUSD,BUY,1349.61,7.409548,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2018-04-26T00:00:00+00:00,XAUUSD,SELL,1315.99,7.409548,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-251.06
2018-06-11T00:00:00+00:00,XAUUSD,BUY,1299.20,7.697015,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2018-06-18T00:00:00+00:00,XAUUSD,SELL,1275.90,7.697015,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-181.38
2018-08-31T00:00:00+00:00,XAUUSD,BUY,1200.60,8.329203,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2018-09-18T00:00:00+00:00,XAUUSD,SELL,1196.51,8.329203,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-36.06
2018-09-20T00:00:00+00:00,XAUUSD,BUY,1206.50,8.288468,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2018-09-27T00:00:00+00:00,XAUUSD,SELL,1182.01,8.288468,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-204.95
2018-10-12T00:00:00+00:00,XAUUSD,BUY,1218.40,8.207507,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2018-11-08T00:00:00+00:00,XAUUSD,SELL,1222.60,8.207507,Death cross: fast SMA crossed below slow SMA,memory,WIN,32.52
2018-11-28T00:00:00+00:00,XAUUSD,BUY,1221.70,8.185335,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-03-05T00:00:00+00:00,XAUUSD,SELL,1281.70,8.185335,Death cross: fast SMA crossed below slow SMA,memory,WIN,489.07
2019-03-22T00:00:00+00:00,XAUUSD,BUY,1311.91,7.622497,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-04-04T00:00:00+00:00,XAUUSD,SELL,1288.70,7.622497,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-178.90
2019-05-10T00:00:00+00:00,XAUUSD,BUY,1286.00,7.776028,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-05-24T00:00:00+00:00,XAUUSD,SELL,1282.70,7.776028,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-27.71
2019-06-03T00:00:00+00:00,XAUUSD,BUY,1323.01,7.558538,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-09-12T00:00:00+00:00,XAUUSD,SELL,1498.38,7.558538,Death cross: fast SMA crossed below slow SMA,memory,WIN,1323.39
2019-10-03T00:00:00+00:00,XAUUSD,BUY,1507.43,6.633826,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-10-04T00:00:00+00:00,XAUUSD,SELL,1505.87,6.633826,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-12.29
2019-11-01T00:00:00+00:00,XAUUSD,BUY,1508.33,6.629867,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2019-11-11T00:00:00+00:00,XAUUSD,SELL,1455.18,6.629867,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-354.32
2019-12-06T00:00:00+00:00,XAUUSD,BUY,1459.42,6.852033,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-02-14T00:00:00+00:00,XAUUSD,SELL,1582.37,6.852033,Death cross: fast SMA crossed below slow SMA,memory,WIN,840.34
2020-02-18T00:00:00+00:00,XAUUSD,BUY,1600.34,6.248692,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-03-16T00:00:00+00:00,XAUUSD,SELL,1485.58,6.248692,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-719.02
2020-04-01T00:00:00+00:00,XAUUSD,BUY,1578.53,6.334997,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-05-06T00:00:00+00:00,XAUUSD,SELL,1683.86,6.334997,Death cross: fast SMA crossed below slow SMA,memory,WIN,665.16
2020-05-14T00:00:00+00:00,XAUUSD,BUY,1738.45,5.752255,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-06-03T00:00:00+00:00,XAUUSD,SELL,1697.46,5.752255,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-237.78
2020-06-18T00:00:00+00:00,XAUUSD,BUY,1725.15,5.796606,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-08-20T00:00:00+00:00,XAUUSD,SELL,1933.43,5.796606,Death cross: fast SMA crossed below slow SMA,memory,WIN,1205.22
2020-09-10T00:00:00+00:00,XAUUSD,BUY,1954.57,5.116214,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-09-11T00:00:00+00:00,XAUUSD,SELL,1937.43,5.116214,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-89.68
2020-09-17T00:00:00+00:00,XAUUSD,BUY,1940.37,5.153659,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-09-23T00:00:00+00:00,XAUUSD,SELL,1859.54,5.153659,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-418.53
2020-10-14T00:00:00+00:00,XAUUSD,BUY,1901.67,5.258549,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2020-10-29T00:00:00+00:00,XAUUSD,SELL,1865.24,5.258549,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-193.53
2020-12-14T00:00:00+00:00,XAUUSD,BUY,1829.06,5.467296,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2021-01-15T00:00:00+00:00,XAUUSD,SELL,1828.94,5.467296,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-2.63
2021-03-24T00:00:00+00:00,XAUUSD,BUY,1733.25,5.769514,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2021-04-05T00:00:00+00:00,XAUUSD,SELL,1726.65,5.769514,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-40.05
2021-04-12T00:00:00+00:00,XAUUSD,BUY,1731.55,5.775179,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2021-06-15T00:00:00+00:00,XAUUSD,SELL,1854.14,5.775179,Death cross: fast SMA crossed below slow SMA,memory,WIN,705.92
2021-07-14T00:00:00+00:00,XAUUSD,BUY,1824.66,5.480481,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2021-08-03T00:00:00+00:00,XAUUSD,SELL,1809.74,5.480481,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-83.73
2021-08-25T00:00:00+00:00,XAUUSD,BUY,1788.55,5.59111,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2021-09-16T00:00:00+00:00,XAUUSD,SELL,1754.25,5.59111,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-193.78
2021-10-13T00:00:00+00:00,XAUUSD,BUY,1794.05,5.573967,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2021-11-29T00:00:00+00:00,XAUUSD,SELL,1781.95,5.573967,Death cross: fast SMA crossed below slow SMA,memory,LOSS,-69.48
2021-12-21T00:00:00+00:00,XAUUSD,BUY,1788.25,5.592047,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2022-02-02T00:00:00+00:00,XAUUSD,SELL,1808.84,5.592047,Death cross: fast SMA crossed below slow SMA,memory,WIN,113.13
2022-02-14T00:00:00+00:00,XAUUSD,BUY,1868.36,5.352282,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
2022-03-23T00:00:00+00:00,XAUUSD,SELL,1936.23,5.352282,Death cross: fast SMA crossed below slow SMA,memory,WIN,361.22
2022-04-12T00:00:00+00:00,XAUUSD,BUY,1972.47,5.06978,Golden cross: fast SMA crossed above slow SMA,memory,OPEN,0.00
